constituency_type,contituency_name,candidate_name,Party Category,party_name,postal_votes,state_name,units,electioon_year,EVM_votes,rank,total_votes
General,Zahirabad,B. MARUTHI RAO,Other,Independent,4,Telangana,"EVM_votes, postal_votes, total_votes in absolute number",2024,4248,8,4252
General,Zahirabad,CHAVAGANI MANI,Other,Alliance of Democratic Reforms Party,14,Telangana,"EVM_votes, postal_votes, total_votes in absolute number",2024,6295,5,6309
General,Zahirabad,GURRAPU MACHANDER,Other,All India Forward Bloc,9,Telangana,"EVM_votes, postal_votes, total_votes in absolute number",2024,1760,15,1769
General,Zahirabad,JAIPAL NAYAK JADAVATH,Other,Independent,51,Telangana,"EVM_votes, postal_votes, total_votes in absolute number",2024,2217,14,2268
General,Zahirabad,KAMMARI ANANDEESHWAR,Other,Independent,3,Telangana,"EVM_votes, postal_votes, total_votes in absolute number",2024,2381,13,2384
General,Zahirabad,KOTHA BALIJA BASWARAJ,Other,Telangana Praja Shakthi Party,11,Telangana,"EVM_votes, postal_votes, total_votes in absolute number",2024,8362,4,8373
General,Zahirabad,MAHADHEV SWAMI MATAM,Other,Independent,4,Telangana,"EVM_votes, postal_votes, total_votes in absolute number",2024,5408,7,5412
General,Zahirabad,MALEPU MOHAN REDDY,Other,Pyramid Party of India,7,Telangana,"EVM_votes, postal_votes, total_votes in absolute number",2024,1095,18,1102
General,Zahirabad,MOHD SADDAM,Other,Independent,1,Telangana,"EVM_votes, postal_votes, total_votes in absolute number",2024,1567,17,1568
General,Zahirabad,NOTA,Other,None of the Above,44,Telangana,"EVM_votes, postal_votes, total_votes in absolute number",2024,2933,10,2977
General,Zahirabad,RAMESH. SAJJAPUR.,Other,Independent,2,Telangana,"EVM_votes, postal_votes, total_votes in absolute number",2024,2477,12,2479
General,Zahirabad,ROMALA BABU DURGAIAH,Other,India Praja Bandhu Party,2,Telangana,"EVM_votes, postal_votes, total_votes in absolute number",2024,601,20,603
General,Zahirabad,S. RAJU,Other,Independent,3,Telangana,"EVM_votes, postal_votes, total_votes in absolute number",2024,3511,9,3514
General,Zahirabad,SATYANARAYANA GOUD KOVURI,Other,Independent,1,Telangana,"EVM_votes, postal_votes, total_votes in absolute number",2024,2875,11,2876
General,Zahirabad,SURESH KUMAR SHETKAR,INC,Indian National Congress,4499,Telangana,"EVM_votes, postal_votes, total_votes in absolute number",2024,523919,1,528418
General,Zahirabad,T.D.S. MANI,Other,Dharma Samaj Party,27,Telangana,"EVM_votes, postal_votes, total_votes in absolute number",2024,1628,16,1655
General,Zahirabad,YAKUB SHARIF MD,Other,Independent,5,Telangana,"EVM_votes, postal_votes, total_votes in absolute number",2024,5484,6,5489
Scheduled Caste,Agra,AMBEDAKARI HASANURAM AMBEDAKARI,Other,Independent,6,Uttar Pradesh,"EVM_votes, postal_votes, total_votes in absolute number",2024,927,10,933
Scheduled Caste,Agra,ARAM SINGH,Other,Peoples Party of India (Democratic),13,Uttar Pradesh,"EVM_votes, postal_votes, total_votes in absolute number",2024,4130,5,4143
Scheduled Caste,Agra,CHANDRA PAL,Other,Adarsh Samaj Party,3,Uttar Pradesh,"EVM_votes, postal_votes, total_votes in absolute number",2024,640,12,643
Scheduled Caste,Agra,JITENDRA GAUTAM,Other,Lokpriya Rashtrawadi Party,2,Uttar Pradesh,"EVM_votes, postal_votes, total_votes in absolute number",2024,780,11,782
Scheduled Caste,Agra,KULDEEP KUMAR,Other,Bharatiya Kisan Parivartan Party,5,Uttar Pradesh,"EVM_votes, postal_votes, total_votes in absolute number",2024,1997,6,2002
Scheduled Caste,Agra,MAHENDRA SINGH,Other,Independent,6,Uttar Pradesh,"EVM_votes, postal_votes, total_votes in absolute number",2024,1779,7,1785
Scheduled Caste,Agra,NOTA,Other,None of the Above,85,Uttar Pradesh,"EVM_votes, postal_votes, total_votes in absolute number",2024,6929,4,7014
Scheduled Caste,Agra,POOJA,Other,Independent,7,Uttar Pradesh,"EVM_votes, postal_votes, total_votes in absolute number",2024,1363,8,1370
Scheduled Caste,Agra,POOJA AMROHI,Other,Bahujan Samaj Party,664,Uttar Pradesh,"EVM_votes, postal_votes, total_votes in absolute number",2024,175810,3,176474
Scheduled Caste,Agra,PROF S P SINGH BAGHEL,BJP,Bharatiya Janata Party,2336,Uttar Pradesh,"EVM_votes, postal_votes, total_votes in absolute number",2024,597061,1,599397
Scheduled Caste,Agra,SARVESH KUMAR,Other,Bharatiya Majdoor Janta Party,10,Uttar Pradesh,"EVM_votes, postal_votes, total_votes in absolute number",2024,1123,9,1133
Scheduled Caste,Agra,SURESH CHAND KARDAM,Other,Samajwadi Party,1459,Uttar Pradesh,"EVM_votes, postal_votes, total_votes in absolute number",2024,326644,2,328103
Scheduled Caste,Ahmedabad West,ANILKUMAR VASANTBHAI VAGHELA,Other,Bahujan Samaj Party,152,Gujarat,"EVM_votes, postal_votes, total_votes in absolute number",2024,9448,4,9600
Scheduled Caste,Ahmedabad West,BHARAT YOGENDRA MAKWANA,INC,Indian National Congress,3295,Gujarat,"EVM_votes, postal_votes, total_votes in absolute number",2024,321972,2,325267
Scheduled Caste,Ahmedabad West,BHITORA BHAVESHKUMAR CHIMANLAL,Other,Gujarat Loktantra Party,15,Gujarat,"EVM_votes, postal_votes, total_votes in absolute number",2024,2443,5,2458
Scheduled Caste,Ahmedabad West,DINESHBHAI MAKWANA (ADVOCATE),BJP,Bharatiya Janata Party,5159,Gujarat,"EVM_votes, postal_votes, total_votes in absolute number",2024,606545,1,611704
Scheduled Caste,Ahmedabad West,NOTA,Other,None of the Above,403,Gujarat,"EVM_votes, postal_votes, total_votes in absolute number",2024,13604,3,14007
Scheduled Caste,Ahmedabad West,SHANKARBHAI KHUSHALBHAI RATHOD,Other,Democratic Bharatiya Samaj Party,44,Gujarat,"EVM_votes, postal_votes, total_votes in absolute number",2024,2345,6,2389
Scheduled Caste,Ahmedabad West,VEDUBHAI KAUTIKBHAI SIRASAT,Other,Jan Sewa Driver Party,7,Gujarat,"EVM_votes, postal_votes, total_votes in absolute number",2024,1214,7,1221
Scheduled Caste,Alathur,DR T N SARASU,BJP,Bharatiya Janata Party,1789,Kerala,"EVM_votes, postal_votes, total_votes in absolute number",2024,186441,3,188230
Scheduled Caste,Alathur,HARI ARUMBIL,Other,Bahujan Samaj Party,36,Kerala,"EVM_votes, postal_votes, total_votes in absolute number",2024,2835,5,2871
Scheduled Caste,Alathur,K.RADHAKRISHNAN,Other,Communist Party of India (Marxist),4629,Kerala,"EVM_votes, postal_votes, total_votes in absolute number",2024,398818,1,403447
Scheduled Caste,Alathur,KRISHNANKUTTY KUNISSERY,Other,Independent,28,Kerala,"EVM_votes, postal_votes, total_votes in absolute number",2024,2323,6,2351
Scheduled Caste,Alathur,NOTA,Other,None of the Above,115,Kerala,"EVM_votes, postal_votes, total_votes in absolute number",2024,11918,4,12033
Scheduled Caste,Alathur,RAMYA HARIDAS,INC,Indian National Congress,4105,Kerala,"EVM_votes, postal_votes, total_votes in absolute number",2024,379231,2,383336
Scheduled Caste,Almora,AJAY TAMTA,BJP,Bharatiya Janata Party,11632,Uttarakhand,"EVM_votes, postal_votes, total_votes in absolute number",2024,417535,1,429167
Scheduled Caste,Almora,ARJUN PRASAD,Other,Independent,116,Uttarakhand,"EVM_votes, postal_votes, total_votes in absolute number",2024,4591,6,4707
Scheduled Caste,Almora,DR PRAMOD KUMAR,Other,Peoples Party of India (Democratic),56,Uttarakhand,"EVM_votes, postal_votes, total_votes in absolute number",2024,4401,7,4457
Scheduled Caste,Almora,ER JYOTI PRAKASH TAMTA,Other,Bahujan Mukti Party,46,Uttarakhand,"EVM_votes, postal_votes, total_votes in absolute number",2024,2178,8,2224
Scheduled Caste,Almora,KIRAN ARYA,Other,Uttarakhand Parivartan Party,250,Uttarakhand,"EVM_votes, postal_votes, total_votes in absolute number",2024,5528,5,5778
Scheduled Caste,Almora,NARAYAN RAM,Other,Bahujan Samaj Party,235,Uttarakhand,"EVM_votes, postal_votes, total_votes in absolute number",2024,9840,4,10075
Scheduled Caste,Almora,NOTA,Other,None of the Above,322,Uttarakhand,"EVM_votes, postal_votes, total_votes in absolute number",2024,16697,3,17019
Scheduled Caste,Almora,PRADEEP TAMTA,INC,Indian National Congress,3428,Uttarakhand,"EVM_votes, postal_votes, total_votes in absolute number",2024,191642,2,195070
Scheduled Caste,Amalapuram (SC),DORABABU YALLA,Other,Bahujan Samaj Party,186,Andhra Pradesh,"EVM_votes, postal_votes, total_votes in absolute number",2024,5202,5,5388
Scheduled Caste,Amalapuram (SC),G M HARISH (BALAYOGI),Other,Telugu Desam,10832,Andhra Pradesh,"EVM_votes, postal_votes, total_votes in absolute number",2024,786149,1,796981
Scheduled Caste,Amalapuram (SC),GIDDI JNANA PRAKASA RAO,Other,Republican Party of India,9,Andhra Pradesh,"EVM_votes, postal_votes, total_votes in absolute number",2024,717,12,726
Scheduled Caste,Amalapuram (SC),GOUTHAM JANGA,INC,Indian National Congress,559,Andhra Pradesh,"EVM_votes, postal_votes, total_votes in absolute number",2024,14523,3,15082
Scheduled Caste,Amalapuram (SC),GUDE VENKATESWARULU,Other,Independent,4,Andhra Pradesh,"EVM_votes, postal_votes, total_votes in absolute number",2024,1741,9,1745
Scheduled Caste,Amalapuram (SC),KAPA KALYAN,Other,Republican Party of India (A),2,Andhra Pradesh,"EVM_votes, postal_votes, total_votes in absolute number",2024,579,15,581
Scheduled Caste,Amalapuram (SC),KATRU NAGA BABU,Other,Telugu Nava Garjana Party,5,Andhra Pradesh,"EVM_votes, postal_votes, total_votes in absolute number",2024,3736,6,3741
Scheduled Caste,Amalapuram (SC),MAKEY DAVY PRASAD,Other,Independent,7,Andhra Pradesh,"EVM_votes, postal_votes, total_votes in absolute number",2024,2104,8,2111
Scheduled Caste,Amalapuram (SC),MATHA KRISHNA,Other,Pyramid Party of India,1,Andhra Pradesh,"EVM_votes, postal_votes, total_votes in absolute number",2024,718,13,719
Scheduled Caste,Amalapuram (SC),NOTA,Other,None of the Above,100,Andhra Pradesh,"EVM_votes, postal_votes, total_votes in absolute number",2024,13418,4,13518
Scheduled Caste,Amalapuram (SC),PATHURI RAMESH,Other,Peoples Party of India (Democratic),3,Andhra Pradesh,"EVM_votes, postal_votes, total_votes in absolute number",2024,502,16,505
Scheduled Caste,Amalapuram (SC),RAMESH JILLELLA,Other,Jatiya Jana Sena Party,6,Andhra Pradesh,"EVM_votes, postal_votes, total_votes in absolute number",2024,866,10,872
Scheduled Caste,Amalapuram (SC),RAPAKA VARAPRASADA RAO,Other,Yuvajana Sramika Rythu Congress Party,4423,Andhra Pradesh,"EVM_votes, postal_votes, total_votes in absolute number",2024,450362,2,454785
Scheduled Caste,Amalapuram (SC),VADDI LALITH KUMAR,Other,Independent,3,Andhra Pradesh,"EVM_votes, postal_votes, total_votes in absolute number",2024,2974,7,2977
Scheduled Caste,Amalapuram (SC),YADLA RAJESH,Other,Liberation Congress Party,7,Andhra Pradesh,"EVM_votes, postal_votes, total_votes in absolute number",2024,628,14,635
Scheduled Caste,Amalapuram (SC),YALANGI RAMESH,Other,Jaibhim Rao Bharat Party,2,Andhra Pradesh,"EVM_votes, postal_votes, total_votes in absolute number",2024,738,11,740
Scheduled Caste,Ambala,BALJEET SINGH,Other,Bharatheeya Jawan Kisan Party,43,Haryana,"EVM_votes, postal_votes, total_votes in absolute number",2024,2459,9,2502
Scheduled Caste,Ambala,BANTO KATARIA,BJP,Bharatiya Janata Party,835,Haryana,"EVM_votes, postal_votes, total_votes in absolute number",2024,613786,2,614621
Scheduled Caste,Ambala,BETA MAM CHAND RATTUWALA,Other,Bharatiya Yuva Jan Ekta Party,3,Haryana,"EVM_votes, postal_votes, total_votes in absolute number",2024,1248,14,1251
Scheduled Caste,Ambala,DR. NITESH CHOPRA (HONEY),Other,Bhartiya Shakti Chetna Party,3,Haryana,"EVM_votes, postal_votes, total_votes in absolute number",2024,854,15,857
Scheduled Caste,Ambala,GULAB SINGH NARWAL,Other,Peoples Party of India (Democratic),7,Haryana,"EVM_votes, postal_votes, total_votes in absolute number",2024,1683,11,1690
Scheduled Caste,Ambala,GURPREET SINGH,Other,Indian National Lok Dal,84,Haryana,"EVM_votes, postal_votes, total_votes in absolute number",2024,8902,4,8986
Scheduled Caste,Ambala,KAMAL KUMAR BARARA,Other,Aazad Samaj Party (Kanshi Ram),13,Haryana,"EVM_votes, postal_votes, total_votes in absolute number",2024,8741,5,8754
Scheduled Caste,Ambala,KIRAN PUNIA,Other,Jannayak Janta Party,37,Haryana,"EVM_votes, postal_votes, total_votes in absolute number",2024,6055,7,6092
Scheduled Caste,Ambala,MEHAR SINGH CHALIA,Other,Ekam Sanatan Bharat Dal,14,Haryana,"EVM_votes, postal_votes, total_votes in absolute number",2024,2383,10,2397
Scheduled Caste,Ambala,MOHAR SINGH STATION MASTER (RETD.),Other,Independent,6,Haryana,"EVM_votes, postal_votes, total_votes in absolute number",2024,1257,13,1263
Scheduled Caste,Ambala,NOTA,Other,None of the Above,25,Haryana,"EVM_votes, postal_votes, total_votes in absolute number",2024,6427,6,6452
Scheduled Caste,Ambala,PAWAN RANDHAWA,Other,Bahujan Samaj Party,48,Haryana,"EVM_votes, postal_votes, total_votes in absolute number",2024,23535,3,23583
Scheduled Caste,Ambala,RAKESH KUMAR,Other,Haryana Jansena Party,1,Haryana,"EVM_votes, postal_votes, total_votes in absolute number",2024,3110,8,3111
Scheduled Caste,Ambala,SURAJ KUMAR,Other,Bahujan Mukti Party,5,Haryana,"EVM_votes, postal_votes, total_votes in absolute number",2024,1501,12,1506
Scheduled Caste,Ambala,VARUN CHAUDHRY,INC,Indian National Congress,1065,Haryana,"EVM_votes, postal_votes, total_votes in absolute number",2024,662592,1,663657
Scheduled Caste,Amravati,ADV. PRUTHVISAMRAT MUKINDRAO DIPWANSH,Other,Independent,2,Maharashtra,"EVM_votes, postal_votes, total_votes in absolute number",2024,335,31,337
Scheduled Caste,Amravati,ADV. RAJU MADHUKARRAO KALANE,Other,Bahujan Bharat Party,'-,Maharashtra,"EVM_votes, postal_votes, total_votes in absolute number",2024,495,26,495
Scheduled Caste,Amravati,ANANDRAJ YASHWANT AMBEDKAR,Other,Republican Sena,80,Maharashtra,"EVM_votes, postal_votes, total_votes in absolute number",2024,18713,4,18793
Scheduled Caste,Amravati,ANIL THAWARE ALIAS DR. ANILKUMAR NAGBUDDHA,Other,Independent,'-,Maharashtra,"EVM_votes, postal_votes, total_votes in absolute number",2024,1206,14,1206
Scheduled Caste,Amravati,ARUN YASHWANTRAO BHAGAT,Other,Independent,2,Maharashtra,"EVM_votes, postal_votes, total_votes in absolute number",2024,2086,9,2088
Scheduled Caste,Amravati,BALWANT BASWANT WANKHADE,INC,Indian National Congress,2135,Maharashtra,"EVM_votes, postal_votes, total_votes in absolute number",2024,524136,1,526271
Scheduled Caste,Amravati,BHARAT CHAMPATRAO YANGAD,Other,Independent,'-,Maharashtra,"EVM_votes, postal_votes, total_votes in absolute number",2024,441,28,441
Scheduled Caste,Amravati,BHAURAO SAMPATRAO WANKHADE,Other,All India Forward Bloc,1,Maharashtra,"EVM_votes, postal_votes, total_votes in absolute number",2024,328,33,329
Scheduled Caste,Amravati,DIGAMBAR WAMAN BHAGAT,Other,Naki Bharatiya Ekta Party,2,Maharashtra,"EVM_votes, postal_votes, total_votes in absolute number",2024,760,18,762
Scheduled Caste,Amravati,DINESH GANESHDAS BUB,Other,Prahar Janshakti Party,315,Maharashtra,"EVM_votes, postal_votes, total_votes in absolute number",2024,84985,3,85300
Scheduled Caste,Amravati,ENGI. AVINASH HARISHCHANDRA DHANAWATE,Other,Peoples Party of India (Democratic),5,Maharashtra,"EVM_votes, postal_votes, total_votes in absolute number",2024,725,19,730
Scheduled Caste,Amravati,GANESH NANAJI RAMTEKE,Other,Akhil Bhartiya Parivar Party,5,Maharashtra,"EVM_votes, postal_votes, total_votes in absolute number",2024,624,22,629
Scheduled Caste,Amravati,GAUTAM ALIAS ANANTA RAMDAS INGALE,Other,Independent,'-,Maharashtra,"EVM_votes, postal_votes, total_votes in absolute number",2024,1570,12,1570
Scheduled Caste,Amravati,GHAZI SAADUDDIN ZAHEER AHMED,Other,Rashtriya Ulama Council,6,Maharashtra,"EVM_votes, postal_votes, total_votes in absolute number",2024,325,32,331
Scheduled Caste,Amravati,HIMMAT BHIMRAO DHOLE,Other,Independent,2,Maharashtra,"EVM_votes, postal_votes, total_votes in absolute number",2024,668,20,670
Scheduled Caste,Amravati,KISHOR BHIMRAO LABADE,Other,Independent,2,Maharashtra,"EVM_votes, postal_votes, total_votes in absolute number",2024,4522,5,4524
Scheduled Caste,Amravati,KISHOR DNYANESHWAR TAYDE,Other,Independent,2,Maharashtra,"EVM_votes, postal_votes, total_votes in absolute number",2024,2070,10,2072
Scheduled Caste,Amravati,MANKAR DNYANESHWAR KASHIRAO,Other,Independent,1,Maharashtra,"EVM_votes, postal_votes, total_votes in absolute number",2024,538,23,539
Scheduled Caste,Amravati,MANOHAR KRUSHNAJI KURHADE,Other,Independent,'-,Maharashtra,"EVM_votes, postal_votes, total_votes in absolute number",2024,871,17,871
Scheduled Caste,Amravati,NARENDRA BABULAL KATHANE,Other,Desh Janhit Party,'-,Maharashtra,"EVM_votes, postal_votes, total_votes in absolute number",2024,422,29,422
Scheduled Caste,Amravati,NAVNEET RAVI RANA,BJP,Bharatiya Janata Party,1734,Maharashtra,"EVM_votes, postal_votes, total_votes in absolute number",2024,504806,2,506540
Scheduled Caste,Amravati,NOTA,Other,None of the Above,27,Maharashtra,"EVM_votes, postal_votes, total_votes in absolute number",2024,2517,8,2544
Scheduled Caste,Amravati,PRABHAKAR PANDURANG BHATKAR,Other,Independent,'-,Maharashtra,"EVM_votes, postal_votes, total_votes in absolute number",2024,365,30,365
Scheduled Caste,Amravati,PRAMOD RAMKRUSHNA CHOURPAGAR,Other,Independent,1,Maharashtra,"EVM_votes, postal_votes, total_votes in absolute number",2024,1306,13,1307
Scheduled Caste,Amravati,RAJESH TULSHIRAM KHADE,Other,Independent,'-,Maharashtra,"EVM_votes, postal_votes, total_votes in absolute number",2024,239,37,239
Scheduled Caste,Amravati,RAJU MAHADEVRAO SONONE,Other,Independent,2,Maharashtra,"EVM_votes, postal_votes, total_votes in absolute number",2024,230,38,232
Scheduled Caste,Amravati,RAVI GUNWANTRAO WANKHADE,Other,Independent,2,Maharashtra,"EVM_votes, postal_votes, total_votes in absolute number",2024,286,34,288
Scheduled Caste,Amravati,SANDEEP BABULAL MESHRAM,Other,Independent,'-,Maharashtra,"EVM_votes, postal_votes, total_votes in absolute number",2024,257,36,257
Scheduled Caste,Amravati,SANJAYKUMAR FATTESINGH GADGE,Other,Bahujan Samaj Party,28,Maharashtra,"EVM_votes, postal_votes, total_votes in absolute number",2024,4485,6,4513
Scheduled Caste,Amravati,SATISH YASHWANTRAO GEDAM,Other,Independent,1,Maharashtra,"EVM_votes, postal_votes, total_votes in absolute number",2024,942,16,943
Scheduled Caste,Amravati,SHRIKRUSHNA SAKHARAMJI KSHIRSAGAR,Other,Independent,2,Maharashtra,"EVM_votes, postal_votes, total_votes in absolute number",2024,508,25,510
Scheduled Caste,Amravati,SONALI SANJAY MESHRAM,Other,Independent,2,Maharashtra,"EVM_votes, postal_votes, total_votes in absolute number",2024,270,35,272
Scheduled Caste,Amravati,SUMITRA SAHEBRAO GAIKWAD,Other,Independent,4,Maharashtra,"EVM_votes, postal_votes, total_votes in absolute number",2024,2686,7,2690
Scheduled Caste,Amravati,SURAJ DHANRAJ NAGDVANE,Other,Independent,3,Maharashtra,"EVM_votes, postal_votes, total_votes in absolute number",2024,1815,11,1818
